"date","year","loc","loc_neut","match_id","home_team","away_team","home_runs","away_runs","home_win","away_win","home_conference","away_conference","conference_group_1_home","conference_group_2_home","conference_group_3_home","conference_group_1_away","conference_group_2_away","conference_group_3_away","last_year_bid_home","last_year_bid_away"
"02/16/2019",2019,1,0,1648014,"Ole Miss","Wright St.","5","9",0,1,"SEC","Horizon",1,0,0,0,0,0,1,1
"02/16/2019",2019,1,0,1648018,"Furman","Morehead St.","16","11",1,0,"SoCon","OVC",0,0,0,0,0,0,0,1
"02/16/2019",2019,0,0,1648020,"UIW","Hofstra","2","3",0,1,"Southland","CAA",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,1,1648043,"Penn St.","Monmouth","7","0",1,0,"Big Ten","MAAC",0,0,1,0,0,0,0,0
"02/16/2019",2019,0,1,1648044,"Virginia Tech","Manhattan","15","3",0,1,"ACC","MAAC",1,0,0,0,0,0,0,0
"02/16/2019",2019,0,1,1648045,"CSU Bakersfield","Ball St.","6","10",1,0,"Big West","MAC",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,1,1648046,"Saint Louis","Miami (OH)","2","3",0,1,"Atlantic 10","MAC",0,0,0,0,0,0,1,0
"02/16/2019",2019,0,0,1648050,"Tennessee","App State","2","0",1,0,"SEC","Sun Belt",1,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648051,"NC State","Bucknell","14","2",0,1,"ACC","Patriot",1,0,0,0,0,0,1,0
"02/16/2019",2019,0,0,1648052,"Southeastern La.","Louisiana Tech","11","15",0,1,"Southland","C-USA",0,0,0,0,0,1,0,0
"02/16/2019",2019,0,0,1648054,"SFA","Arkansas St.","2","11",1,0,"Southland","Sun Belt",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648056,"USC Upstate","Kansas","4","3",1,0,"Big South","Big 12",0,0,0,0,1,0,0,0
"02/16/2019",2019,1,0,1648058,"James Madison","Norfolk St.","6","5",1,0,"CAA","MEAC",0,0,0,0,0,0,0,0
"02/16/2019",2019,1,0,1648062,"North Carolina","Xavier","8","3",1,0,"ACC","Big East",1,0,0,0,0,0,1,0
"02/16/2019",2019,0,0,1648065,"UTRGV","Oklahoma St.","5","2",1,0,"WAC","Big 12",0,0,0,0,1,0,0,1
"02/16/2019",2019,1,0,1648066,"Abilene Christian","Bryant","8","6",1,0,"Southland","NEC",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648067,"Memphis","Indiana","6","3",1,0,"AAC","Big Ten",0,0,0,0,0,1,0,1
"02/16/2019",2019,0,0,1648075,"Western Ky.","Northern Ky.","5","4",1,0,"C-USA","Horizon",0,0,1,0,0,0,0,0
"02/16/2019",2019,0,0,1648077,"Oral Roberts","Murray St.","11","3",0,1,"Summit League","OVC",0,0,0,0,0,0,1,0
"02/15/2019",2019,1,0,1648078,"N.C. A&T","Niagara","4","3",1,0,"MEAC","MAAC",0,0,0,0,0,0,1,0
"02/16/2019",2019,0,0,1648079,"Georgia","Dayton","10","7",0,1,"SEC","Atlantic 10",1,0,0,0,0,0,1,0
"02/16/2019",2019,0,0,1648081,"Little Rock","Creighton","8","13",1,0,"Sun Belt","Big East",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648082,"Jacksonville","Indiana St.","7","13",1,0,"ASUN","MVC",0,0,0,0,0,0,1,0
"02/16/2019",2019,0,0,1648084,"LSU","Army West Point","6","5",1,0,"SEC","Patriot",1,0,0,0,0,0,1,1
"02/16/2019",2019,0,0,1648094,"Texas A&M","Fordham","19","6",0,1,"SEC","Atlantic 10",1,0,0,0,0,0,1,0
"02/16/2019",2019,0,0,1648095,"Winthrop","Toledo","17","3",0,1,"Big South","MAC",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648096,"Sacramento St.","North Dakota St.","1","9",0,1,"WAC","Summit League",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648099,"N.C. Central","Canisius","3","8",0,1,"MEAC","MAAC",0,0,0,0,0,0,0,1
"02/16/2019",2019,1,0,1648101,"Arizona","UMass Lowell","18","4",0,1,"Pac-12","America East",0,1,0,0,0,0,0,0
"02/16/2019",2019,0,1,1648102,"Southern U.","Grambling","6","5",1,0,"SWAC","SWAC",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648105,"Southern Miss.","Purdue","4","2",1,0,"C-USA","Big Ten",0,0,1,0,0,1,1,1
"02/16/2019",2019,1,0,1648106,"Charleston So.","La Salle","7","3",1,0,"Big South","Atlantic 10",0,0,0,0,0,0,0,0
"02/16/2019",2019,1,0,1648107,"A&M-Corpus Christi","UT Arlington","9","3",1,0,"Southland","Sun Belt",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648108,"UNCW","Saint Joseph's","10","8",0,1,"CAA","Atlantic 10",0,0,0,0,0,0,1,0
"02/16/2019",2019,0,0,1648111,"Fla. Atlantic","Cincinnati","8","7",1,0,"C-USA","AAC",0,0,1,0,0,0,1,0
"02/16/2019",2019,0,0,1648112,"Texas St.","Nevada","0","4",0,1,"Sun Belt","Mountain West",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648113,"Southern California","Omaha","11","0",1,0,"Pac-12","Summit League",0,1,0,0,0,0,0,0
"02/16/2019",2019,1,0,1648116,"San Diego","Wagner","15","9",0,1,"WCC","NEC",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648117,"Grand Canyon","Ball St.","12","2",0,1,"WAC","MAC",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,1,1648122,"Wichita St.","Grand Canyon","8","7",1,0,"AAC","WAC",0,0,0,0,0,0,0,0
"02/16/2019",2019,1,0,1648123,"UC Irvine","Washington","2","1",1,0,"Big West","Pac-12",0,0,0,0,1,0,0,1
"02/16/2019",2019,0,1,1648126,"ULM","Air Force","0","1",0,1,"Sun Belt","Mountain West",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,1,1648128,"Virginia","TCU","4","9",0,1,"ACC","Big 12",1,0,0,0,1,0,0,0
"02/16/2019",2019,0,1,1648129,"New Mexico","Minnesota","11","1",1,0,"Mountain West","Big Ten",0,0,0,0,0,1,0,1
"02/16/2019",2019,0,1,1648130,"Rider","Butler","3","14",1,0,"MAAC","Big East",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648131,"UCF","Siena","5","1",1,0,"AAC","MAAC",0,0,0,0,0,0,0,0
"02/16/2019",2019,1,0,1648132,"Arizona St.","Notre Dame","20","7",0,1,"Pac-12","ACC",0,1,0,1,0,0,0,0
"02/16/2019",2019,1,0,1648133,"Houston","Northwestern St.","5","4",1,0,"AAC","Southland",0,0,0,0,0,0,1,1
"02/16/2019",2019,0,0,1648134,"Stetson","Sam Houston","3","4",0,1,"ASUN","Southland",0,0,0,0,0,0,1,0
"02/16/2019",2019,1,0,1648136,"Miami (FL)","Rutgers","7","1",1,0,"ACC","Big Ten",1,0,0,0,0,1,0,0
"02/16/2019",2019,0,1,1648137,"Prairie View","Alabama St.","9","10",1,0,"SWAC","SWAC",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,1,1648138,"Florida A&M","Eastern Ky.","2","11",1,0,"MEAC","OVC",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,1,1648139,"Wichita St.","Stanford","4","5",0,1,"AAC","Pac-12",0,0,0,0,1,0,0,1
"02/17/2019",2019,0,0,1648140,"South Carolina","Liberty","3","2",1,0,"SEC","ASUN",1,0,0,0,0,0,1,0
"02/17/2019",2019,0,0,1648141,"Wake Forest","Georgetown","5","3",1,0,"ACC","Big East",1,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648143,"Florida St.","Maine","9","1",1,0,"ACC","America East",1,0,0,0,0,0,1,0
"02/17/2019",2019,0,0,1648146,"William & Mary","Marist","4","3",1,0,"CAA","MAAC",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648147,"South Fla.","Samford","4","1",1,0,"AAC","SoCon",0,0,0,0,0,0,1,1
"02/17/2019",2019,0,0,1648148,"North Florida","Missouri","4","2",1,0,"ASUN","SEC",0,0,0,1,0,0,0,0
"02/17/2019",2019,1,0,1648149,"Hawaii","Portland","0","4",0,1,"Big West","WCC",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648150,"UC Davis","Northern Colo.","12","0",1,0,"Big West","WAC",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648152,"Mercer","Evansville","2","7",0,1,"SoCon","MVC",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648155,"Arkansas","Eastern Ill.","3","2",1,0,"SEC","OVC",1,0,0,0,0,0,1,0
"02/16/2019",2019,1,0,1648157,"Georgia St.","UIC","9","5",1,0,"Sun Belt","Horizon",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648160,"Alabama A&M","Purdue Fort Wayne","5","6",0,1,"SWAC","Horizon",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648161,"Old Dominion","High Point","5","7",0,1,"C-USA","Big South",0,0,1,0,0,0,0,0
"02/16/2019",2019,1,0,1648162,"Georgia Tech","West Virginia","5","4",1,0,"ACC","Big 12",1,0,0,0,1,0,0,0
"02/17/2019",2019,0,0,1648164,"Coastal Carolina","Campbell","11","2",0,1,"Sun Belt","Big South",0,0,0,0,0,0,1,1
"02/17/2019",2019,1,0,1648166,"CSUN","Kansas St.","4","2",1,0,"Big West","Big 12",0,0,0,0,1,0,0,0
"02/17/2019",2019,1,0,1648168,"DBU","Kent St.","8","1",1,0,"MVC","MAC",0,0,0,0,0,0,1,1
"02/17/2019",2019,1,0,1648169,"Southeast Mo. St.","Western Mich.","9","8",1,0,"OVC","MAC",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648170,"Louisiana","Texas","8","6",1,0,"Sun Belt","Big 12",0,0,0,0,1,0,0,1
"02/17/2019",2019,1,0,1648173,"Elon","Lafayette","5","1",1,0,"CAA","Patriot",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648174,"UCLA","St. John's (NY)","11","1",1,0,"Pac-12","Big East",0,1,0,0,0,0,1,1
"02/17/2019",2019,0,0,1648175,"The Citadel","Delaware St.","9","3",1,0,"SoCon","MEAC",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648177,"New Mexico St.","Texas Southern","16","3",0,1,"WAC","SWAC",0,0,0,0,0,0,1,1
"02/16/2019",2019,1,0,1648178,"Alabama","Presbyterian","9","4",1,0,"SEC","Big South",1,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648180,"Col. of Charleston","UNC Asheville","12","3",0,1,"CAA","Big South",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648183,"UC Riverside","Nebraska","1","7",0,1,"Big West","Big Ten",0,0,0,0,0,1,0,0
"02/17/2019",2019,0,0,1648186,"Troy","Central Mich.","2","5",0,1,"Sun Belt","MAC",0,0,0,0,0,0,1,0
"02/17/2019",2019,1,0,1648187,"East Carolina","Radford","4","3",1,0,"AAC","Big South",0,0,0,0,0,0,1,0
"02/17/2019",2019,1,0,1648188,"Florida","Long Beach St.","3","1",1,0,"SEC","Big West",1,0,0,0,0,0,1,0
"02/16/2019",2019,1,0,1648189,"Kennesaw St.","Richmond","8","9",0,1,"ASUN","Atlantic 10",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648190,"Duke","Lehigh","4","3",1,0,"ACC","Patriot",1,0,0,0,0,0,1,0
"02/17/2019",2019,1,0,1648191,"Baylor","Holy Cross","6","1",1,0,"Big 12","Patriot",0,1,0,0,0,0,1,0
"02/17/2019",2019,1,0,1648192,"Houston Baptist","Northeastern","5","2",1,0,"Southland","CAA",0,0,0,0,0,0,0,1
"02/17/2019",2019,1,0,1648193,"Auburn","Ga. Southern","4","3",1,0,"SEC","Sun Belt",1,0,0,0,0,0,1,0
"02/17/2019",2019,0,0,1648194,"Tulane","George Washington","16","6",0,1,"AAC","Atlantic 10",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648195,"Rice","Rhode Island","15","3",0,1,"C-USA","Atlantic 10",0,0,1,0,0,0,0,0
"02/17/2019",2019,0,0,1648199,"Oklahoma","Cal Poly","5","2",1,0,"Big 12","Big West",0,1,0,0,0,0,1,0
"02/17/2019",2019,0,0,1648200,"UNLV","Seattle U","8","5",1,0,"Mountain West","WAC",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648201,"ETSU","Iona","14","4",0,1,"SoCon","MAAC",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648202,"LSU","Air Force","17","5",0,1,"SEC","Mountain West",1,0,0,0,0,0,1,0
"02/17/2019",2019,0,0,1648207,"FGCU","Bethune-Cookman","12","5",0,1,"ASUN","MEAC",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648208,"New Orleans","Michigan St.","6","4",1,0,"Southland","Big Ten",0,0,0,0,0,1,0,0
"02/16/2019",2019,1,0,1648209,"Davidson","Towson","15","3",0,1,"Atlantic 10","CAA",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648210,"Gardner-Webb","Navy","1","0",1,0,"Big South","Patriot",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648211,"FIU","Stony Brook","13","2",0,1,"C-USA","America East",0,0,1,0,0,0,0,0
"02/17/2019",2019,0,0,1648212,"UTSA","McNeese","5","2",1,0,"C-USA","Southland",0,0,1,0,0,0,0,0
"02/16/2019",2019,1,0,1648214,"San Diego St.","San Francisco","6","3",1,0,"Mountain West","WCC",0,0,0,0,0,0,1,0
"02/17/2019",2019,0,1,1648224,"VCU","Maryland","3","5",0,1,"Atlantic 10","Big Ten",0,0,0,0,0,1,0,0
"02/17/2019",2019,0,1,1648226,"Saint Louis","Miami (OH)","7","9",0,1,"Atlantic 10","MAC",0,0,0,0,0,0,1,0
"02/17/2019",2019,0,1,1648229,"Marshall","Iowa","0","10",0,1,"C-USA","Big Ten",0,0,1,0,0,1,0,0
"02/17/2019",2019,0,1,1648230,"Villanova","George Mason","5","12",1,0,"Big East","Atlantic 10",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,1,1648231,"UConn","Louisville","8","3",1,0,"Big East","ACC",0,0,0,1,0,0,1,1
"02/17/2019",2019,0,1,1648233,"Southern U.","Alcorn","12","9",0,1,"SWAC","SWAC",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,1,1648234,"Seton Hall","Ohio St.","3","5",0,1,"Big East","Big Ten",0,0,0,0,0,1,0,1
"02/17/2019",2019,0,1,1648235,"Michigan","Binghamton","12","2",0,1,"Big Ten","America East",0,0,1,0,0,0,0,0
"02/17/2019",2019,0,1,1648236,"Vanderbilt","TCU","2","10",1,0,"SEC","Big 12",1,0,0,0,1,0,1,0
"02/17/2019",2019,0,1,1648237,"New Mexico","Gonzaga","6","4",1,0,"Mountain West","WCC",0,0,0,0,0,0,0,1
"02/17/2019",2019,0,1,1648238,"CSU Bakersfield","Ball St.","7","6",1,0,"Big West","MAC",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,1,1648239,"Stanford","Pepperdine","6","1",1,0,"Pac-12","WCC",0,1,0,0,0,0,1,0
"02/17/2019",2019,0,1,1648244,"Sacred Heart","Illinois","0","4",0,1,"NEC","Big Ten",0,0,0,0,0,1,0,0
"02/17/2019",2019,0,1,1648247,"Utah","Nevada","6","3",1,0,"Pac-12","Mountain West",0,1,0,0,0,0,0,0
"02/17/2019",2019,0,1,1648257,"ULM","Army West Point","10","3",0,1,"Sun Belt","Patriot",0,0,0,0,0,0,0,1
"02/17/2019",2019,0,1,1648258,"Penn St.","Monmouth","6","4",1,0,"Big Ten","MAAC",0,0,1,0,0,0,0,0
"02/17/2019",2019,0,1,1648259,"Virginia Tech","Sam Houston","3","2",1,0,"ACC","Southland",1,0,0,0,0,0,0,0
"02/17/2019",2019,0,1,1648262,"Wichita St.","Pepperdine","8","13",1,0,"AAC","WCC",0,0,0,0,0,0,0,0
"02/18/2019",2019,0,0,1648269,"Santa Clara","San Jose St.","10","20",0,1,"WCC","Mountain West",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648270,"UTRGV","Oklahoma St.","1","3",0,1,"WAC","Big 12",0,0,0,0,1,0,0,1
"02/17/2019",2019,0,0,1648273,"Pacific","Chicago St.","9","3",1,0,"WCC","WAC",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648281,"Oral Roberts","Murray St.","18","3",0,1,"Summit League","OVC",0,0,0,0,0,0,1,0
"02/17/2019",2019,0,0,1648282,"Fla. Atlantic","Cincinnati","5","3",1,0,"C-USA","AAC",0,0,1,0,0,0,1,0
"02/17/2019",2019,1,0,1648283,"Miami (FL)","Rutgers","9","3",1,0,"ACC","Big Ten",1,0,0,0,0,1,0,0
"02/17/2019",2019,0,0,1648285,"N.C. Central","Canisius","9","0",1,0,"MEAC","MAAC",0,0,0,0,0,0,0,1
"02/17/2019",2019,0,1,1648297,"Northwestern","California","9","5",1,0,"Big Ten","Pac-12",0,0,1,0,1,0,0,0
"02/17/2019",2019,0,1,1648299,"Prairie View","Eastern Ky.","1","11",0,1,"SWAC","OVC",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648302,"Arizona St.","Notre Dame","16","5",0,1,"Pac-12","ACC",0,1,0,1,0,0,0,0
"02/17/2019",2019,1,0,1648305,"UC Irvine","Washington","6","4",1,0,"Big West","Pac-12",0,0,0,0,1,0,0,1
"02/17/2019",2019,0,0,1648306,"Tennessee","App State","3","0",1,0,"SEC","Sun Belt",1,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648307,"NC State","Bucknell","12","8",0,1,"ACC","Patriot",1,0,0,0,0,0,1,0
"02/17/2019",2019,0,0,1648308,"Southeastern La.","Louisiana Tech","8","12",1,0,"Southland","C-USA",0,0,0,0,0,1,0,0
"02/17/2019",2019,0,0,1648309,"Southern Miss.","Purdue","16","7",0,1,"C-USA","Big Ten",0,0,1,0,0,1,1,1
"02/17/2019",2019,0,0,1648312,"UIW","Hofstra","11","1",1,0,"Southland","CAA",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648313,"SFA","Arkansas St.","6","7",0,1,"Southland","Sun Belt",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648316,"USC Upstate","Kansas","6","4",1,0,"Big South","Big 12",0,0,0,0,1,0,0,0
"02/17/2019",2019,1,0,1648320,"Charleston So.","La Salle","4","5",0,1,"Big South","Atlantic 10",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648322,"Austin Peay","Kentucky","1","11",0,1,"OVC","SEC",0,0,0,1,0,0,0,0
"02/17/2019",2019,1,0,1648323,"North Carolina","Xavier","14","3",0,1,"ACC","Big East",1,0,0,0,0,0,1,0
"02/17/2019",2019,0,1,1648324,"UT Martin","South Dakota St.","1","7",0,1,"OVC","Summit League",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648325,"Belmont","Illinois St.","6","10",1,0,"OVC","MVC",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648330,"UCF","Siena","7","1",1,0,"AAC","MAAC",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648332,"Abilene Christian","Bryant","1","11",0,1,"Southland","NEC",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648333,"Winthrop","Toledo","7","8",0,1,"Big South","MAC",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648334,"Central Ark.","Bradley","13","9",0,1,"Southland","MVC",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648335,"Memphis","Indiana","0","6",0,1,"AAC","Big Ten",0,0,0,0,0,1,0,1
"02/17/2019",2019,1,0,1648336,"Saint Mary's (CA)","Washington St.","9","1",1,0,"WCC","Pac-12",0,0,0,0,1,0,0,0
"02/16/2019",2019,1,0,1648337,"San Diego","Wagner","3","1",1,0,"WCC","NEC",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648340,"LMU (CA)","UC Santa Barbara","9","7",1,0,"WCC","Big West",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648341,"Sacramento St.","North Dakota St.","8","3",1,0,"WAC","Summit League",0,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648342,"Nicholls","Southern Ill.","7","3",1,0,"Southland","MVC",0,0,0,0,0,0,0,0
"02/16/2019",2019,0,0,1648352,"Georgia","Dayton","13","1",1,0,"SEC","Atlantic 10",1,0,0,0,0,0,1,0
"02/17/2019",2019,0,0,1648354,"Little Rock","Creighton","10","12",0,1,"Sun Belt","Big East",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648357,"Jacksonville","Indiana St.","3","8",0,1,"ASUN","MVC",0,0,0,0,0,0,1,0
"02/16/2019",2019,1,0,1648360,"Furman","Morehead St.","5","6",0,1,"SoCon","OVC",0,0,0,0,0,0,0,1
"02/17/2019",2019,1,0,1648361,"Houston","Northwestern St.","1","2",0,1,"AAC","Southland",0,0,0,0,0,0,1,1
"02/17/2019",2019,0,0,1648368,"Texas A&M","Fordham","3","1",1,0,"SEC","Atlantic 10",1,0,0,0,0,0,1,0
"02/17/2019",2019,0,1,1648369,"Pittsburgh","Milwaukee","8","9",0,1,"ACC","Horizon",1,0,0,0,0,0,0,0
"02/17/2019",2019,1,0,1648372,"A&M-Corpus Christi","UT Arlington","3","7",0,1,"Southland","Sun Belt",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648375,"Western Ky.","Northern Ky.","19","2",0,1,"C-USA","Horizon",0,0,1,0,0,0,0,0
"02/17/2019",2019,0,0,1648376,"Southern California","Omaha","9","12",1,0,"Pac-12","Summit League",0,1,0,0,0,0,0,0
"02/17/2019",2019,0,1,1648379,"Oregon St.","Minnesota","13","1",1,0,"Pac-12","Big Ten",0,1,0,0,0,1,1,1
"02/17/2019",2019,0,0,1648381,"Stetson","Manhattan","2","5",0,1,"ASUN","MAAC",0,0,0,0,0,0,1,0
"02/17/2019",2019,0,0,1648384,"Texas St.","Missouri St.","10","0",1,0,"Sun Belt","MVC",0,0,0,0,0,0,0,1
"02/17/2019",2019,1,0,1648385,"Arizona","UMass Lowell","20","5",0,1,"Pac-12","America East",0,1,0,0,0,0,0,0
"02/17/2019",2019,0,0,1648390,"Texas Tech","Oregon","6","4",1,0,"Big 12","Pac-12",0,1,0,0,1,0,1,0
"02/17/2019",2019,0,1,1648393,"Grambling","Alabama St.","3","1",1,0,"SWAC","SWAC",0,0,0,0,0,0,0,0
"02/17/2019",2019,0,1,1648394,"Virginia","Cal St. Fullerton","5","6",0,1,"ACC","Big West",1,0,0,0,0,0,0,1
"02/18/2019",2019,1,0,1648396,"Grand Canyon","Stanford","4","14",1,0,"WAC","Pac-12",0,0,0,0,1,0,0,1
"02/18/2019",2019,1,0,1648397,"Fresno St.","Utah Valley","3","4",0,1,"Mountain West","WAC",0,0,0,0,0,0,0,0
"02/18/2019",2019,1,0,1648398,"CSUN","Kansas St.","5","11",1,0,"Big West","Big 12",0,0,0,0,1,0,0,0
"02/18/2019",2019,1,0,1648401,"FGCU","Ohio St.","0","2",0,1,"ASUN","Big Ten",0,0,0,0,0,1,0,1
"02/18/2019",2019,0,1,1648403,"Southern U.","Air Force","0","13",0,1,"SWAC","Mountain West",0,0,0,0,0,0,0,0
"02/18/2019",2019,0,1,1648404,"Oregon St.","New Mexico","5","0",1,0,"Pac-12","Mountain West",0,1,0,0,0,0,1,0
"02/18/2019",2019,0,1,1648405,"California","BYU","10","6",0,1,"Pac-12","WCC",0,1,0,0,0,0,0,0
"02/18/2019",2019,0,1,1648406,"Minnesota","Gonzaga","5","6",0,1,"Big Ten","WCC",0,0,1,0,0,0,1,1
"02/18/2019",2019,0,0,1648408,"USC Upstate","Kansas","3","5",0,1,"Big South","Big 12",0,0,0,0,1,0,0,0
"02/18/2019",2019,1,0,1648409,"A&M-Corpus Christi","UT Arlington","9","10",1,0,"Southland","Sun Belt",0,0,0,0,0,0,0,0
"02/19/2019",2019,1,0,1648414,"South Carolina","Winthrop","8","6",1,0,"SEC","Big South",1,0,0,0,0,0,1,0
"02/19/2019",2019,1,0,1648415,"High Point","UNC Greensboro","2","6",0,1,"Big South","SoCon",0,0,0,0,0,0,0,0
"02/19/2019",2019,0,0,1648417,"South Fla.","Florida","6","1",1,0,"AAC","SEC",0,0,0,1,0,0,1,1
"02/19/2019",2019,0,0,1648418,"CSU Bakersfield","Cal Poly","1","7",0,1,"Big West","Big West",0,0,0,0,0,0,0,0
"02/19/2019",2019,0,0,1648421,"UC Davis","Nevada","4","5",0,1,"Big West","Mountain West",0,0,0,0,0,0,0,0
"02/20/2019",2019,1,0,1648422,"Houston","McNeese","5","13",1,0,"AAC","Southland",0,0,0,0,0,0,1,0
"02/19/2019",2019,1,0,1648425,"James Madison","Longwood","3","1",1,0,"CAA","Big South",0,0,0,0,0,0,0,0
"02/20/2019",2019,0,0,1648426,"Louisiana Tech","Louisiana","3","2",1,0,"C-USA","Sun Belt",0,0,1,0,0,0,0,0
"02/19/2019",2019,0,0,1648427,"North Carolina","N.C. A&T","2","1",1,0,"ACC","MEAC",1,0,0,0,0,0,1,1
"02/19/2019",2019,1,0,1648428,"Liberty","Wake Forest","9","3",1,0,"ASUN","ACC",0,0,0,1,0,0,0,0
"02/19/2019",2019,0,0,1648431,"South Alabama","Alabama St.","14","2",0,1,"Sun Belt","SWAC",0,0,0,0,0,0,0,0
"02/19/2019",2019,1,0,1648432,"Long Beach St.","San Diego","0","4",0,1,"Big West","WCC",0,0,0,0,0,0,0,0
"02/20/2019",2019,0,0,1648433,"Oklahoma","DBU","4","2",1,0,"Big 12","MVC",0,1,0,0,0,0,1,1
"02/19/2019",2019,0,0,1648436,"UCLA","LMU (CA)","5","0",1,0,"Pac-12","WCC",0,1,0,0,0,0,1,0
"02/18/2019",2019,1,0,1648440,"Alabama","Jacksonville St.","13","2",0,1,"SEC","OVC",1,0,0,0,0,0,0,0
"02/20/2019",2019,0,0,1648441,"Ole Miss","Arkansas St.","15","3",0,1,"SEC","Sun Belt",1,0,0,0,0,0,1,0
"02/19/2019",2019,0,0,1648443,"Auburn","Alabama A&M","10","1",1,0,"SEC","SWAC",1,0,0,0,0,0,1,0
"02/19/2019",2019,0,0,1648444,"Tulane","Lamar University","9","1",1,0,"AAC","Southland",0,0,0,0,0,0,0,0
"02/19/2019",2019,1,0,1648445,"Rice","Texas","4","11",1,0,"C-USA","Big 12",0,0,1,0,1,0,0,1
"02/19/2019",2019,1,0,1648448,"Florida A&M","Missouri","3","5",0,1,"MEAC","SEC",0,0,0,1,0,0,0,0
"02/19/2019",2019,1,0,1648449,"Lipscomb","Western Ky.","3","1",1,0,"ASUN","C-USA",0,0,0,0,0,1,0,0
"02/19/2019",2019,0,0,1648450,"Duke","Davidson","7","3",1,0,"ACC","Atlantic 10",1,0,0,0,0,0,1,0
"02/19/2019",2019,0,0,1648451,"FIU","Bethune-Cookman","9","2",1,0,"C-USA","MEAC",0,0,1,0,0,0,0,0
"02/19/2019",2019,0,0,1648454,"UTRGV","Houston Baptist","6","0",1,0,"WAC","Southland",0,0,0,0,0,0,0,0
"03/13/2019",2019,0,0,1648476,"Oral Roberts","Missouri St.","2","11",1,0,"Summit League","MVC",0,0,0,0,0,0,1,1
"02/19/2019",2019,0,0,1648483,"UNCW","Coastal Carolina","5","10",1,0,"CAA","Sun Belt",0,0,0,0,0,0,1,1
"02/27/2019",2019,1,0,1648484,"Belmont","Southern Ill.","9","13",1,0,"OVC","MVC",0,0,0,0,0,0,0,0
"02/19/2019",2019,0,0,1648485,"Virginia Tech","ETSU","9","3",1,0,"ACC","SoCon",1,0,0,0,0,0,0,0
